i,j,MAPD-test,MSE-test,RMSE-test,R2-test,Slope-test,Loss,MAPD-ind,MSE-ind,RMSE-ind,R2-ind,Slope-ind
15,8,29.67050958554657,0.0010645753599240859,0.03262783106374197,0.8606773412260598,0.8682132089196726,0.02906861421071203,31.862283214144455,0.00142633841617536,0.03776689577097064,0.8252635790652822,0.8412973675152323
15,9,29.16659189833949,0.0009993045258344297,0.03161177827700349,0.864019645403479,0.8721411163587882,0.028463245670997072,29.98369960517553,0.0013056381873042615,0.036133615751876555,0.8275197141830469,0.8655496594805188
15,10,29.81584844368693,0.001072228183927263,0.032744895540026735,0.8615654156665431,0.8903177573089341,0.028741847704939257,31.402965004158723,0.0012830894529272919,0.03582023803560345,0.8331817647025269,0.8896200400888737
15,11,29.327376386806993,0.0009758818063692193,0.031239107003389506,0.8665665656492153,0.8959034335937529,0.027915300546755433,33.27980871357119,0.0013490882222675562,0.03672993632267222,0.818854380476953,0.8682176045135828
15,12,28.735239259765056,0.0009683235902564548,0.031117898230061343,0.8679515464580152,0.895883184072076,0.028016960442802,29.255319224772524,0.0012302067050041622,0.035074302630332684,0.8404403219500439,0.9064495400332455
15,13,28.72984387746569,0.0009950736312618702,0.03154478770354732,0.8653339769587606,0.8834371084427678,0.02837678488056066,30.608610946787675,0.001241660942738912,0.035237209633268526,0.8325325428177539,0.8753204320917624
15,14,28.77344004003724,0.0009501162141960936,0.0308239552003972,0.8679930605956029,0.8795252219245996,0.02772294425901737,29.99906069148588,0.0012414608554463373,0.03523437037107854,0.83241760947922,0.8790707057192972
15,15,28.297383613673645,0.0009476322772898993,0.030783636518285154,0.8683810569075054,0.8923114191527298,0.027648665798135748,30.504678954383923,0.0012646033784573152,0.03556126232935658,0.8352669083736614,0.8802730808265312
16,5,29.809522353755717,0.001065753656022823,0.03264588268101849,0.8594361629230248,0.8779022181660131,0.029275673582700695,30.864739313581435,0.0012839067229502444,0.03583164415639121,0.8318999379542873,0.8886365342328761
16,6,30.09436435086228,0.00104973640551765,0.03239963588557208,0.8590496212948597,0.8691964833466668,0.029503553878637477,32.052198097136156,0.0013047301549209398,0.03612104864093704,0.8257271211935617,0.8617547293775318
16,7,29.963589519004717,0.0010638353790478824,0.03261648937344242,0.8585529818148782,0.8738660643051489,0.02949104116735177,30.10437663985049,0.0013321956827358748,0.03649925592030438,0.8276141138765121,0.8771015034597552
16,8,29.369243146081047,0.0010531598063355766,0.03245242373591804,0.864425206272455,0.8950804012606662,0.02889088752041314,33.04909766221582,0.0013526815902181622,0.03677881985896451,0.8191533575313097,0.8872301155937272
16,9,29.18576137352954,0.0010338455946471256,0.032153469402960634,0.861351685428529,0.8670703378800084,0.028970924298205046,30.665662540081485,0.0012896283100093894,0.035911395266814534,0.8311886025410274,0.8481256917395602
16,10,29.543096174389216,0.0010011853165238069,0.031641512551137736,0.8638328421610693,0.8773340938386379,0.028526790964118785,31.307751382623206,0.0012777276069551099,0.035745315874322746,0.8290220818600355,0.872890015096645
16,11,28.26536983763547,0.0009392777472881182,0.030647638527105447,0.8687927913544387,0.88219580473642,0.027658585627862532,28.876612386454813,0.0011993460769153346,0.034631576298449575,0.8412376840519215,0.8729971984074898
16,12,28.94189779193711,0.0009356071388112388,0.030587695872870826,0.8662159078716916,0.8902091385863277,0.02817280280979372,31.800151601469906,0.0013164344034083508,0.03628270115920741,0.8282649892435265,0.8773182855865883
16,13,28.801893253240095,0.0009734108728494464,0.031199533215249334,0.8680547738384076,0.8829725185913828,0.027856566785511266,29.89404028270731,0.0012763686823810006,0.03572630238887031,0.8381555408450426,0.8671637075520218
